OG0000409	0.00501325	0.00573545	0.00583272	
OG0000410	0.00501325	0.00573545	0.00583272	
OG0000411	0.00501325	0.00573545	0.00583272	
OG0000413	0.00501325	0.00573545	0.00583272	
OG0000414	3.04771e-07	1.42421e-06	5.00642e-06	
OG0000415	3.27448e-05	7.76333e-05	0.000143979	
OG0000416	0.00501325	0.00573545	0.00583272	
OG0000417	3.27448e-05	7.76333e-05	0.000143979	
OG0000418	0.00501325	0.00573545	0.00583272	
OG0000419	0.00501325	0.00573545	0.00583272	
OG0000422	3.27448e-05	7.76333e-05	0.000143979	
OG0000423	3.27448e-05	7.76333e-05	0.000143979	
OG0000424	3.27448e-05	7.76333e-05	0.000143979	
OG0000425	3.27448e-05	7.76333e-05	0.000143979	
OG0000426	3.27448e-05	7.76333e-05	0.000143979	
OG0000427	3.27448e-05	7.76333e-05	0.000143979	
OG0000428	0.00501325	0.00573545	0.00583272	
OG0000433	0.00501325	0.00573545	0.00583272	
OG0000434	0.00501325	0.00573545	0.00583272	
OG0000435	0.00501325	0.00573545	0.00583272	
OG0000436	4.45254e-05	0.000115598	0.000240789	
OG0000437	3.44359e-05	9.06983e-05	0.000192132	
OG0000439	0.00501325	0.00573545	0.00583272	
OG0000440	0.00501325	0.00573545	0.00583272	
OG0000441	0.00501325	0.00573545	0.00583272	
OG0000443	0.00501325	0.00573545	0.00583272	
OG0000444	0.00501325	0.00573545	0.00583272	
OG0000445	0.00501325	0.00573545	0.00583272	
OG0000447	3.27448e-05	7.76333e-05	0.000143979	
OG0000448	0.00501325	0.00573545	0.00583272	
OG0000462	0.000201818	0.000348537	0.000503441	
OG0000463	0.00501325	0.00573545	0.00583272	
OG0000466	0.00501325	0.00573545	0.00583272	
OG0000468	0.00501325	0.00573545	0.00583272	
OG0000469	0.00501325	0.00573545	0.00583272	
OG0000470	3.27448e-05	7.76333e-05	0.000143979	
OG0000471	3.27448e-05	7.76333e-05	0.000143979	
OG0000472	3.27448e-05	7.76333e-05	0.000143979	
OG0000473	0.00501325	0.00573545	0.00583272	
OG0000474	0.00501325	0.00573545	0.00583272	
OG0000478	0.00501325	0.00573545	0.00583272	
OG0000479	0.00501325	0.00573545	0.00583272	
OG0000480	0.00501325	0.00573545	0.00583272	
OG0000481	4.45254e-05	0.000115598	0.000240789	
OG0000482	0.00501325	0.00573545	0.00583272	
OG0000483	3.27448e-05	7.76333e-05	0.000143979	
OG0000486	3.27448e-05	7.76333e-05	0.000143979	
OG0000488	0.000137464	0.000277911	0.000466512	
OG0000489	0.000137464	0.000277911	0.000466512	
OG0000492	0.000104383	0.000209694	0.000349265	
OG0000497	0.000137464	0.000277911	0.000466512	
OG0000502	0.000104383	0.000209694	0.000349265	
OG0000503	3.04771e-07	1.42421e-06	5.00642e-06	
OG0000510	0.000137464	0.000277911	0.000466512	
OG0000512	3.04771e-07	1.42421e-06	5.00642e-06	
OG0000530	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000531	0.000448265	0.000807407	0.0012407	
OG0000532	0.000448265	0.000807407	0.0012407	
OG0000533	0.000448265	0.000807407	0.0012407	
OG0000534	0.000448265	0.000807407	0.0012407	
OG0000539	0.000448265	0.000807407	0.0012407	
OG0000550	0.000448265	0.000807407	0.0012407	
OG0000552	0.000448265	0.000807407	0.0012407	
OG0000557	0.000448265	0.000807407	0.0012407	
OG0000560	0.000448265	0.000807407	0.0012407	
OG0000568	0.000448265	0.000807407	0.0012407	
OG0000572	0.000448265	0.000807407	0.0012407	
OG0000573	0.000448265	0.000807407	0.0012407	
OG0000574	0.000448265	0.000807407	0.0012407	
OG0000575	0.000448265	0.000807407	0.0012407	
OG0000576	0.000448265	0.000807407	0.0012407	
OG0000577	0.000448265	0.000807407	0.0012407	
OG0000578	0.000448265	0.000807407	0.0012407	
OG0000579	0.000448265	0.000807407	0.0012407	
OG0000581	0.000448265	0.000807407	0.0012407	
OG0000582	0.000448265	0.000807407	0.0012407	
OG0000583	0.000448265	0.000807407	0.0012407	
OG0000586	0.000448265	0.000807407	0.0012407	
OG0000591	0.000448265	0.000807407	0.0012407	
OG0000592	0.000448265	0.000807407	0.0012407	
OG0000596	0.000448265	0.000807407	0.0012407	
OG0000597	0.000448265	0.000807407	0.0012407	
OG0000613	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000619	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000625	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000626	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000633	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000651	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000657	6.72794e-06	2.10801e-05	5.24632e-05	
OG0000659	4.14668e-05	9.46399e-05	0.000183444	
OG0000660	4.14668e-05	9.46399e-05	0.000183444	
